web-scraper-order,web-scraper-start-url,catli,catli-href,subcatli,subcatli-href,sub1,sub1-href,sub2,sub2-href,sub3,sub3-href,sub4,sub4-href,sub5,sub5-href,sub6,sub6-href,sub7,sub7-href,sub8,sub8-href
1595345508-2661,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Labbra,https://www.notino.it/cura-delle-labbra/,,,,,,,,,,
1595345503-2357,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Creme giorno,https://www.notino.it/creme-giorno/,,,,,,,,,,
1595345508-2678,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Cura delle mani,https://www.notino.it/cura-delle-mani/,,,,,,,,
1595345498-2131,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,Prodotti solari per bambini,https://www.notino.it/creme-solari/?f=1-1-2-52434-5868
1595345498-2045,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,Macchie pigmentarie,https://www.notino.it/macchie-pigmentarie/,,,,,,,,,,,,
1595345500-2188,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345498-2092,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Correttori,https://www.notino.it/correttori/,,,,,,
1595345503-2408,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Makeup setting spray,https://www.notino.it/makeup-setting-spray/,,,,,,
1595345500-2200,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,"<img src=""https://i.notino.com/images/gallery/spage/N_P_Odliceni_Cisteni_All_20191218_25.png"" width=""200""  height=""200""  alt=""Rimozione del trucco e pulizia""  title=""Rimozione del trucco e pulizia""  />Rimozione del trucco e pulizia",https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345500-2226,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Cura delle mani,https://www.notino.it/cura-delle-mani/,,,,,,,,
1595345498-2042,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,Protezione solare,https://www.notino.it/dermocosmesi/?f=1-1-37171-52435,,,,,,,,,,,,
1595345498-2020,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Pettini e spazzole,https://www.notino.it/pettini-e-spazzole-per-capelli/,,,,,,,,,,,,,,
1595345488-1478,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,Bagno,https://www.notino.it/prodotti-per-il-bagno/,,,,,,,,
1595345493-1714,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,Olio per capelli,https://www.notino.it/olio-per-capelli/,,,,,,,,,,,,,,
1595345490-1543,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Profumi di nicchia,https://www.notino.it/niche/,,,,,,,,,,,,,,,,
1595345508-2743,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,SPF 30–50+,https://www.notino.it/creme-solari/?f=1-1-2-52434-3907-40565
1595345500-2233,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Bambini,https://www.notino.it/prodotti-cosmetici-per-bambini/,,,,,,,,
1595345495-1874,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Trattamenti anticaduta,https://www.notino.it/caduta-dei-capelli/,,,,,,,,,,,,,,
1595345495-1882,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Capelli biondi,https://www.notino.it/capelli-biondi/,,,,,,,,,,,,,,
1595345498-2013,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Balsamo,https://www.notino.it/balsamo/,,,,,,,,,,,,,,
1595345503-2430,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,,,Prodotti solari per il viso,https://www.notino.it/creme-solari/?f=1-1-2-3645-52433-52435
1595345508-2618,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Senza risciacquo,https://www.notino.it/trattamenti-senza-risciacquo/,,,,,,,,,,,,,,
1595345508-2672,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Pelle mista,https://www.notino.it/cura-della-pelle-mista/,,,,,,,,,,
1595345503-2406,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Accessori,https://www.notino.it/accessori/,,,,,,
1595345488-1512,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,Cura della barba,https://www.notino.it/cura-della-barba/,,,,
1595345508-2702,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Sopracciglia,https://www.notino.it/make-up/?f=1-1-2-3644-41832,,,,,,
1595345500-2183,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Capelli fini,https://www.notino.it/capelli-fini/,,,,,,,,,,,,,,
1595345505-2503,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Pulizia del viso,https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345508-2692,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Primer,https://www.notino.it/primer/,,,,,,
1595345490-1617,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Pelle problematica,https://www.notino.it/pelle-problematica/,,,,,,,,,,
1595345490-1637,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,BB e CC cream,https://www.notino.it/creme-colorate/,,,,,,
1595345493-1773,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,Cura delle mani,https://www.notino.it/cura-delle-mani/,,,,,,,,
1595345505-2522,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Pelle problematica,https://www.notino.it/pelle-problematica/,,,,,,,,,,
1595345505-2585,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345498-2055,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Sieri viso,https://www.notino.it/sieri-viso/,,,,,,,,,,
1595345495-1847,https://www.notino.it,Make-up,https://www.notino.it/make-up/,Eau de parfum,https://www.notino.it/eau-de-parfum/,,,,,,,,,,,,,,,,
1595345498-2120,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,Diffusori di aromi,https://www.notino.it/diffusore-di-aromi/,,
1595345490-1655,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Prodotti struccanti,https://www.notino.it/prodotti-struccanti/,,,,,,
1595345503-2386,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,Calze spray,https://www.notino.it/calze-spray/,,,,,,,,
1595345500-2145,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Profumi unisex,https://www.notino.it/profumi-unisex/,,,,,,,,,,,,,,,,
1595345503-2399,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Mascara,https://www.notino.it/mascara/,,,,,,
1595345488-1522,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,Profumi per auto,https://www.notino.it/profumi-per-auto/,,
1595345495-1982,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345503-2336,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Capelli mossi e ricci,https://www.notino.it/capelli-mossi-e-ricci/,,,,,,,,,,,,,,
1595345505-2563,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Balsamo dopobarba,https://www.notino.it/balsamo-dopobarba/,,,,
1595345500-2219,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Pelle sensibile,https://www.notino.it/cura-della-pelle-sensibile/,,,,,,,,,,
1595345500-2227,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Deodoranti e antitraspiranti,https://www.notino.it/deodoranti-e-antitraspiranti/,,,,,,,,
1595345500-2184,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Capelli biondi,https://www.notino.it/capelli-biondi/,,,,,,,,,,,,,,
1595345503-2352,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Pulizia del viso,https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345490-1550,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Campioncini,https://www.notino.it/campioncini-di-profumo/,,,,,,,,,,,,,,,,
1595345498-2029,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Capelli grassi,https://www.notino.it/capelli-grassi/,,,,,,,,,,,,,,
1595345505-2536,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Cicatrizzanti,https://www.notino.it/rigenerazione-della-pelle/,,,,,,,,
1595345503-2319,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Styling,https://www.notino.it/styling/,,,,,,,,,,,,,,
1595345508-2688,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Calze spray,https://www.notino.it/calze-spray/,,,,,,,,
1595345498-2091,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Fondotinta,https://www.notino.it/fondotinta/,,,,,,
1595345495-1893,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Eczema atopico,https://www.notino.it/eczema-atopico/,,,,,,,,,,,,
1595345488-1534,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Prodotti solari con filtri minerali,https://www.notino.it/creme-solari/?f=1-1-2-52434-52508
1595345495-1920,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Rughe e pelli mature,https://www.notino.it/antirughe-e-antiage/,,,,,,,,,,
1595345490-1666,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,Confezioni regalo uomo,https://www.notino.it/confezioni-regalo/?f=1-1-3640-3618,,,,
1595345508-2594,https://www.notino.it,Profumi,https://www.notino.it/profumi/,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,
1595345503-2339,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345508-2599,https://www.notino.it,Profumi,https://www.notino.it/profumi/,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,
1595345505-2565,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Rasatura tradizionale,https://www.notino.it/rasatura-tradizionale/,,,,
1595345495-1896,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345498-2073,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345495-1857,https://www.notino.it,Make-up,https://www.notino.it/make-up/,Profumi floreali,https://www.notino.it/profumi-floreali/,,,,,,,,,,,,,,,,
1595345503-2397,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Eyeliner,https://www.notino.it/eyeliner/,,,,,,
1595345503-2412,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,Balsamo dopobarba,https://www.notino.it/balsamo-dopobarba/,,,,
1595345500-2271,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,Diffusori di aromi,https://www.notino.it/diffusore-di-aromi/,,
1595345490-1611,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Che tipo di pelle ho?,https://www.notino.it/tipi-di-pelle/,,,,,,,,,,
1595345498-2035,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Capelli ribelli,https://www.notino.it/capelli-crespi-e-difficili-da-pettinare/,,,,,,,,,,,,,,
1595345488-1413,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Olio per capelli,https://www.notino.it/olio-per-capelli/,,,,,,,,,,,,,,
1595345500-2215,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Che tipo di pelle ho?,https://www.notino.it/tipi-di-pelle/,,,,,,,,,,
1595345508-2620,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Styling,https://www.notino.it/styling/,,,,,,,,,,,,,,
1595345490-1642,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Ombretti,https://www.notino.it/ombretti/,,,,,,
1595345500-2167,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Olio per capelli,https://www.notino.it/olio-per-capelli/,,,,,,,,,,,,,,
1595345493-1749,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Pulizia del viso,https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345505-2583,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Prodotti solari per bambini,https://www.notino.it/creme-solari/?f=1-1-2-52434-5868
1595345488-1401,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Profumi cipriati,https://www.notino.it/profumi-cipriati/,,,,,,,,,,,,,,,,
1595345488-1469,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Occhiaie,https://www.notino.it/prodotti-per-le-occhiaie/,,,,,,,,,,
1595345505-2570,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Rasoi e altri accessori,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23263,,,,
1595345500-2248,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Matite occhi,https://www.notino.it/matite-occhi/,,,,,,
1595345490-1639,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Correttori,https://www.notino.it/correttori/,,,,,,
1595345508-2679,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Deodoranti e antitraspiranti,https://www.notino.it/deodoranti-e-antitraspiranti/,,,,,,,,
1595345500-2237,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345508-2623,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Pettini e spazzole,https://www.notino.it/pettini-e-spazzole-per-capelli/,,,,,,,,,,,,,,
1595345498-2058,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Labbra,https://www.notino.it/cura-delle-labbra/,,,,,,,,,,
1595345505-2521,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Pelle mista,https://www.notino.it/cura-della-pelle-mista/,,,,,,,,,,
1595345503-2427,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,Spray e deodoranti per la casa,https://www.notino.it/deodorante-per-ambienti/,,
1595345498-2077,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Rasatura e depilazione,https://www.notino.it/rasatura-e-depilazione-donna/,,,,,,,,
1595345500-2251,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Labbra,https://www.notino.it/labbra/,,,,,,
1595345495-1886,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345490-1641,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Blush,https://www.notino.it/glow-makeup/,,,,,,
1595345488-1489,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,Correttori,https://www.notino.it/correttori/,,,,,,
1595345495-1952,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Pennelli e spugnette,https://www.notino.it/pennelli-per-trucco/,,,,,,
1595345493-1697,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Eau de toilette,https://www.notino.it/eau-de-toilette/,,,,,,,,,,,,,,,,
1595345498-2126,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,Spray e deodoranti per la casa,https://www.notino.it/deodorante-per-ambienti/,,
1595345508-2657,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Scrub viso,https://www.notino.it/scrub-viso/,,,,,,,,,,
1595345493-1726,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,Capelli secchi,https://www.notino.it/capelli-secchi/,,,,,,,,,,,,,,
1595345488-1425,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Capelli secchi,https://www.notino.it/capelli-secchi/,,,,,,,,,,,,,,
1595345495-1898,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,"<img src=""https://cdn.notinoimg.com/images/gallery/spage/N_MakeUp_Tonovaci_Kremy_2_20180316_02.png"" width=""200""  height=""200""  alt=""Creme colorate""  title=""Creme colorate""  />Creme colorate",https://www.notino.it/creme-colorate/,,,,,,,,,,
1595345508-2669,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Pelle grassa,https://www.notino.it/cura-della-pelle-grassa/,,,,,,,,,,
1595345498-2114,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345508-2637,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli mossi e ricci,https://www.notino.it/capelli-mossi-e-ricci/,,,,,,,,,,,,,,
1595345495-1963,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345488-1389,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Profumi donna,https://www.notino.it/profumi-donna/,,,,,,,,,,,,,,,,
1595345493-1802,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Pulizia dei pennelli,https://www.notino.it/detergente-per-pennelli-trucco/,,,,,,
1595345495-1851,https://www.notino.it,Make-up,https://www.notino.it/make-up/,Campioncini,https://www.notino.it/campioncini-di-profumo/,,,,,,,,,,,,,,,,
1595345490-1574,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Stimolazione della crescita,https://www.notino.it/prodotti-per-capelli/?f=1-1-2-3649-40483,,,,,,,,,,,,,,
1595345493-1741,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345498-2103,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Pennelli e spugnette,https://www.notino.it/pennelli-per-trucco/,,,,,,
1595345508-2627,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Arricciacapelli,https://www.notino.it/arricciacapelli/,,,,,,,,,,,,,,
1595345495-1968,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,Confezioni regalo uomo,https://www.notino.it/confezioni-regalo/?f=1-1-3640-3618,,,,
1595345488-1516,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,Confezioni regalo uomo,https://www.notino.it/confezioni-regalo/?f=1-1-3640-3618,,,,
1595345493-1797,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Sopracciglia,https://www.notino.it/make-up/?f=1-1-2-3644-41832,,,,,,
1595345498-2095,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Ombretti,https://www.notino.it/ombretti/,,,,,,
1595345505-2484,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Capelli fini,https://www.notino.it/capelli-fini/,,,,,,,,,,,,,,
